"Cache ID",GC-code,"Cache name",Type,Size,Difficulty,Terrain,Latitude,Longitude,"Corrected latitude","Corrected longitude","Elevation (m)",Hidden,"Last publish date",Country,Region,County,Archived,Locked,Disabled,Premium,"Last find date","Last archive date",Finds,"Latest logs",FP,FP%,FPW,"Placed by","Added by","Added at","Source page","Source link",Owner,Found,"Usernote 1","Usernote 2","Usernote 3","Usernote 4","Usernote 5"
2548537,GC36AQT,"Patranie po radioaktivite v KE: Radonovy raj","Traditional Cache",Regular,2.0,2.5,"N 48° 45.398","E 021° 14.175",,,371,2011-10-21,2011-10-27,Slovakia,"Košický kraj","Košice I",0,0,0,0,2023-11-01,,239,127,4,4.819300,1.889831,"billesik & *yasch",tsk88,"2024-03-22 13:43:42",,,billesik,,,,,,
2548985,GC36B78,"49 - Krizovatka","Traditional Cache",Small,1.5,2.0,"N 49° 00.000","E 020° 18.502",,,600,2011-10-21,2011-10-25,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-03-20,,387,95,19,12.337700,8.042458,"jamonir, chorche181",tsk88,"2024-03-22 13:45:06",,,jamonir,,,,,,
2550023,GC36C9Q,"Kobylia hora (882 m.n.m.)","Traditional Cache",Regular,3.0,3.0,"N 48° 44.114","E 021° 00.213",,,882,2011-11-20,2011-11-20,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-02,,91,127,2,4.081600,1.126540,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
2550720,GC36D17,"Zabia skala","Traditional Cache",Regular,3.0,3.0,"N 48° 43.548","E 021° 01.175",,,709,2011-11-20,2011-11-20,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-02,,112,127,3,5.357100,1.838545,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
2555146,GC36HM0,"49th parallel - Poloniny Dark-Sky Park","Traditional Cache",Small,1.5,1.5,"N 48° 59.978","E 022° 26.710",,,300,2011-11-25,2011-11-25,Slovakia,"Prešovský kraj",Snina,0,0,0,0,2023-07-24,,321,3,1,0.775200,0.136969,Tuli661,tsk88,"2024-03-22 13:45:06",,,Tuli661,,,,,,
2557653,GC36M7W,"Kaplnka - Rudnik","Traditional Cache",Small,1.5,1.5,"N 48° 40.989","E 021° 00.856",,,308,2011-10-25,2011-10-26,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-03-18,,80,127,2,5.405400,1.495066,"Jaro 55",tsk88,"2024-03-22 13:43:42",,,"Jaro 55",,,,,,
2559251,GC36NXD,"105 rocny kriz","Traditional Cache",Micro,1.5,2.5,"N 48° 43.096","E 020° 59.877",,,458,2011-10-27,2011-10-27,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-12-29,,156,63,2,2.777800,0.765086,"Jaro 55",tsk88,"2024-03-22 13:43:42",,,"Jaro 55",,,,,,
2561022,GC36QQH,Hradisko,Multi-cache,Small,2.0,3.5,"N 49° 06.620","E 021° 39.409",,,197,2011-10-28,2011-10-30,Slovakia,"Prešovský kraj",Stropkov,0,0,0,0,2021-10-02,,28,63,1,8.333300,1.486471,"Stormbringer38, joman60",tsk88,"2024-03-22 13:45:06",,,Stormbringer38,,,,,,
2561455,GC36R6G,"Jaskyna&bifurkacia / Cave&Bifurcation on Branisko",Earthcache,Other,3.0,2.5,"N 49° 01.280","E 020° 51.380",,,790,2011-11-17,2011-11-17,Slovakia,"Prešovský kraj",Levoča,0,0,0,0,2023-12-29,,140,127,19,22.093000,14.624794,mkr.,tsk88,"2024-03-22 13:45:06",,,mkr.,,,,,,
2565174,GC36X2F,"Tufy pod Vinicnou","Traditional Cache",Regular,2.5,2.5,"N 48° 47.092","E 021° 16.951",,,361,2011-10-30,2011-10-30,Slovakia,"Košický kraj","Košice I",0,0,0,0,2023-07-30,,180,127,2,2.898600,0.798504,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
2568582,GC370KD,"Chapel, Jasov","Traditional Cache",Micro,1.5,1.5,"N 48° 41.149","E 020° 59.465",,,347,2011-11-01,2011-11-01,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-11-14,,319,127,1,0.740700,0.130875,lj.,tsk88,"2024-03-22 13:43:42",,,lj.,,,,,,
2569400,GC371ET,"Moňok potok","Traditional Cache",Micro,1.0,1.0,"N 48° 44.647","E 021° 16.222",,,220,2012-01-10,2012-01-15,Slovakia,"Košický kraj","Košice III",0,0,0,0,2024-03-02,,455,127,1,0.621100,0.109724,LesMarco,tsk88,"2024-03-22 13:43:42",,,LesMarco,1,,,,,
2572796,GC3750B,"Kecovske skrapy - Kecovo karren",Earthcache,Other,1.5,2.5,"N 48° 29.623","E 020° 29.228",,,372,2015-05-01,2015-05-15,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-01-13,,81,127,5,8.474600,3.674149,"Tomsvk (adopted from Pantomik)",tsk88,"2024-03-22 13:43:58",,,Tomsvk,,,,,,
2574729,GC3770P,"Maly Folkmar","Letterbox Hybrid",Small,2.0,2.0,"N 48° 49.474","E 021° 04.426","N 48° 49.474","E 021° 04.426",417,2011-11-05,2011-11-06,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-09-06,,116,127,12,15.789500,9.269406,msumak,tsk88,"2024-03-22 13:43:42",,,msumak,,,,,,
2577137,GC379GC,"Chapel & View, Smolnik","Traditional Cache",Small,2.0,1.5,"N 48° 43.442","E 020° 43.976",,,681,2011-11-06,2011-11-12,Slovakia,"Košický kraj",Gelnica,0,0,0,0,2023-08-04,,362,127,8,5.673800,2.902676,lj.,tsk88,"2024-03-22 13:43:58",,,lj.,,,,,,
2577151,GC379GV,"Mohylky (Sarissky Stonehenge)","Traditional Cache",Small,1.5,3.0,"N 49° 00.403","E 021° 23.898",,,801,2011-11-06,2011-11-12,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2023-08-11,,82,127,8,25.000000,13.252244,"opted-out user",tsk88,"2024-03-22 13:45:06",,,§OPTOUT:82178f399a49§,,,,,,
2577293,GC379ND,"Chapel, Krasnohorska Dlha Luka","Traditional Cache",Small,2.0,2.0,"N 48° 37.118","E 020° 35.102",,,324,2011-11-06,2011-11-07,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2023-11-14,,368,127,5,2.793300,1.198887,"lj. + Betty.",tsk88,"2024-03-22 13:43:58",,,lj.,,,,,,
2583007,GC37FKQ,"Kosicka citadela / The citadel of Kosice ","Traditional Cache",Other,2.0,1.5,"N 48° 42.957","E 021° 15.748",,,211,2011-11-10,2011-11-10,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2024-02-28,,1350,39,1,0.233100,0.041159,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,1,,,,,
2583368,GC37G0C,Seva,"Unknown Cache",Small,3.0,3.0,"N 49° 02.000","E 020° 17.500",,,698,2012-02-26,2012-03-26,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-01-30,,75,127,6,16.666700,7.870341,atdm,tsk88,"2024-03-22 13:45:06",,,atdm,,,,,,
2584336,GC37H0K,"tajemstvi vodnika z jezera ""RYBA""","Unknown Cache",Micro,5.0,1.0,"N 48° 44.707","E 021° 15.333",,,210,2012-03-23,2012-03-23,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-02-29,,228,127,9,7.200000,3.833870,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
2587615,GC37MDC,"Stojany - zaniknuta osada","Unknown Cache",Small,2.0,2.0,"N 49° 02.700","E 020° 19.400",,,686,2011-11-18,2011-11-26,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-03-14,,134,127,3,4.615400,1.581955,LaoC,tsk88,"2024-03-22 13:45:06",,,LaoC,,,,,,
2590405,GC37QAC,"Jordankou na Lomnicak 2634 m.n.m.","Traditional Cache",Small,2.0,5.0,"N 49° 11.737","E 020° 12.707",,,2464,2011-11-13,2011-11-14,Slovakia,"Prešovský kraj",Poprad,0,0,1,0,2023-08-08,,70,127,15,51.724100,34.430738,"bubulak, prodesign",tsk88,"2024-03-22 13:45:06",,,bubulak,,,,,,
2591789,GC37RR1,"Elektricka stanica Michalovce","Traditional Cache",Small,1.5,2.0,"N 48° 46.042","E 021° 53.503",,,114,2011-11-26,2011-12-03,Slovakia,"Košický kraj",Michalovce,0,0,0,0,2024-03-05,,381,127,2,1.626000,0.447041,"kuciak & atdm",tsk88,"2024-03-22 13:43:58",,,kuciak,,,,,,
2595925,GC37Y2E,"#1 Biliard","Unknown Cache",Small,3.0,1.5,"N 48° 43.285","E 021° 12.960","N 48° 43.198","E 021° 12.335",312,2011-11-26,2011-11-26,Slovakia,"Košický kraj","Košice II",0,0,0,0,2024-02-29,,224,127,1,0.917400,0.162129,"matko.kubko, pjotris",tsk88,"2024-03-22 13:43:42",,,matko.kubko,1,,,,,
2595939,GC37Y2X,Potok,"Traditional Cache",Small,2.0,2.0,"N 49° 05.023","E 021° 38.088",,,221,2011-11-18,2011-11-18,Slovakia,"Prešovský kraj",Stropkov,0,0,0,0,2023-09-01,,38,127,1,7.692300,1.371007,Stormbringer38,tsk88,"2024-03-22 13:45:06",,,Stormbringer38,,,,,,
2596761,GC37YYD,"Koskovske kostoly","Unknown Cache",Micro,1.5,1.0,"N 49° 02.835","E 021° 57.304",,,191,2011-11-19,2011-11-26,Slovakia,"Prešovský kraj",Humenné,0,0,0,0,2023-07-08,,64,126,2,5.555600,1.536966,funovci,tsk88,"2024-03-22 13:45:06",,,funovci,,,,,,
2596800,GC37YZN,"#4 Biliard - strnastka","Unknown Cache",Small,3.0,1.5,"N 48° 43.285","E 021° 13.112","N 48° 43.449","E 021° 13.122",291,2011-12-03,2011-12-10,Slovakia,"Košický kraj","Košice II",0,0,0,0,2024-01-24,,187,127,1,0.970900,0.171585,"matko.kubko, pjotris",tsk88,"2024-03-22 13:43:42",,,matko.kubko,,,,,,
2597263,GC37ZEK,"Waterfalls #1, Haj","Traditional Cache",Small,2.5,2.5,"N 48° 38.177","E 020° 51.051",,,337,2011-11-19,2011-11-19,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-10-21,,514,63,11,4.824600,2.714985,lj.,tsk88,"2024-03-22 13:43:42",,,lj.,1,,,,,
2597317,GC37ZGB,"VitaminB-PP ","Unknown Cache",Other,2.0,1.5,"N 49° 03.200","E 020° 17.750",,,680,2011-11-19,2011-11-20,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-03-14,,525,127,56,20.895500,16.456256,"DuMa66 team",tsk88,"2024-03-22 13:45:06",,,DuMa66,,,,,,
2597871,GC38037,"Goticky kostol sv. Ducha v Moldave nad Bodvou","Traditional Cache",Micro,1.5,1.5,"N 48° 36.851","E 021° 00.084",,,219,2011-11-11,2011-11-19,Slovakia,"Košický kraj","Košice - okolie",0,0,0,1,2024-01-25,,312,127,4,2.454000,0.958337,"hidden.sk & PaliD",tsk88,"2024-03-22 13:43:42",,,hidden.sk,1,,,,,
2597888,GC3803R,"Zidovske pamiatky II (synagoga)","Traditional Cache",Micro,1.5,1.5,"N 48° 36.690","E 020° 59.911",,,208,2011-11-11,2011-11-19,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-01-25,,373,115,2,1.190500,0.327074,hidden.sk,tsk88,"2024-03-22 13:43:42",,,hidden.sk,,,,,,
2597936,GC3805A,"21. poludnik","Traditional Cache",Micro,2.0,1.5,"N 48° 36.778","E 020° 59.894",,,209,2011-11-11,2011-11-19,Slovakia,"Košický kraj","Košice - okolie",0,0,0,1,2024-01-25,,283,67,3,2.040800,0.696439,hidden.sk,tsk88,"2024-03-22 13:43:42",,,hidden.sk,,,,,,
2599027,GC3819G,"Pomnik SNP, Gemerska Poloma","Traditional Cache",Small,1.5,2.0,"N 48° 44.621","E 020° 29.062",,,428,2011-11-11,2011-11-20,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-03-16,,189,127,1,1.250000,0.220992,hidden.sk,tsk88,"2024-03-22 13:43:58",,,hidden.sk,,,,,,
2599072,GC381AZ,"Zidovske pamiatky I (cintorin)","Traditional Cache",Small,2.0,2.5,"N 48° 37.388","E 020° 59.388",,,245,2011-11-11,2011-11-20,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-11-18,,129,127,1,1.449300,0.256286,hidden.sk,tsk88,"2024-03-22 13:43:42",,,hidden.sk,,,,,,
2601504,GC383WD,"Velka Knola","Traditional Cache",Small,1.5,3.0,"N 48° 51.833","E 020° 28.343",,,1264,2011-11-20,2011-11-25,Slovakia,"Košický kraj","Spišská Nová Ves",0,0,0,0,2023-09-01,,78,127,1,3.333300,0.590844,"JankaAPalko + *Martin*",tsk88,"2024-03-22 13:43:58",,,JankaAPalko,,,,,,
2602260,GC384MT,"Severny pol","Traditional Cache",Small,1.5,2.5,"N 49° 22.706","E 020° 20.783",,,600,2011-11-26,2011-11-29,Slovakia,"Prešovský kraj",Kežmarok,0,0,1,0,2023-08-23,,76,127,2,9.090900,2.529490,atdm,tsk88,"2024-03-22 13:45:06",,,atdm,,,,,,
2604523,GC3870T,Dubrava-vodojem,"Traditional Cache",Regular,2.5,2.5,"N 49° 02.254","E 021° 14.062",,,393,2013-04-19,2013-04-19,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2024-03-09,,135,127,1,1.851900,0.327640,Johny;),tsk88,"2024-03-22 13:45:06",,,Johny;),,,,,,
2605977,GC388GP,"Aspon v niecom sme si rovni? KE","Unknown Cache",Micro,3.0,1.5,"N 48° 42.570","E 021° 14.000","N 48° 42.862","E 021° 14.528",246,2011-11-24,2011-11-26,Slovakia,"Košický kraj","Košice II",0,0,0,0,2023-10-28,,199,63,1,0.990100,0.174987,masulko,tsk88,"2024-03-22 13:43:42",,,masulko,,,,,,
2606549,GC38945,Demeter,"Traditional Cache",Micro,3.0,1.5,"N 48° 45.091","E 021° 15.688",,,217,2012-10-01,2012-10-01,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-18,,302,113,76,51.006700,43.056040,LesMarco,tsk88,"2024-03-22 13:43:42",,,LesMarco,1,,,,,
2618515,GC38NJ5,"Tatranske Matliare-Franz Kafka","Traditional Cache",Small,2.0,1.0,"N 49° 10.603","E 020° 17.383",,,913,2011-12-03,2011-12-03,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-03-05,,1596,127,7,1.166700,0.566251,marcel3032,tsk88,"2024-03-22 13:45:06",,,marcel3032,,,,,,
2629604,GC3923W,"Cana a jej jazera","Traditional Cache",Micro,1.5,1.5,"N 48° 35.976","E 021° 18.493",,,174,2011-12-11,2011-12-16,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-19,,268,121,1,1.041700,0.184112,"reci73 & family",tsk88,"2024-03-22 13:43:42",,,reci73family,1,,,,,
2630057,GC392JF,"Velka Javorina","Traditional Cache",Small,1.5,3.0,"N 49° 11.916","E 021° 08.785",,,1099,2011-12-11,2011-12-11,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2024-01-06,,114,127,5,9.434000,4.097204,msumak,tsk88,"2024-03-22 13:45:06",,,msumak,,,,,,
2637012,GC399TV,"Kresanica - Turecka","Unknown Cache",Micro,2.0,3.0,"N 48° 40.278","E 020° 29.469",,,612,2011-12-17,2011-12-19,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2022-04-10,,99,63,4,7.692300,3.031885,"ucastnici eventu ""Na Turecku !""",tsk88,"2024-03-22 13:43:58",,,kukinko,,,,,,
2647642,GC39MWQ,"Podzemie v okoli Gelnice 1: Pod Obrazkom","Traditional Cache",Small,2.0,2.5,"N 48° 50.502","E 020° 56.848",,,688,2011-12-25,2011-12-26,Slovakia,"Košický kraj",Gelnica,0,0,0,0,2022-01-13,,60,127,2,6.250000,1.731020,celrek,tsk88,"2024-03-22 13:43:58",,,celrek,,,,,,
2647666,GC39MXG,"Podzemie v okoli Gelnice 2: Zenderling","Unknown Cache",Small,4.0,4.0,"N 48° 50.209","E 020° 57.105",,,609,2011-12-25,2011-12-26,Slovakia,"Košický kraj",Gelnica,0,0,0,0,2022-01-13,,33,127,5,27.777800,12.499569,celrek,tsk88,"2024-03-22 13:43:58",,,celrek,,,,,,
2648241,GC39NG2,"F I N T I C E",Multi-cache,Micro,1.5,1.0,"N 49° 03.120","E 021° 17.090",,,278,2012-01-12,2012-01-13,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2023-08-09,,88,127,5,10.204100,4.437889,"B T Team",tsk88,"2024-03-22 13:45:06",,,"B T Team",,,,,,
2649895,GC39Q7D,"Zvonica Krasnovce","Traditional Cache",Micro,1.5,1.0,"N 48° 43.296","E 021° 53.047",,,111,2011-12-27,2011-12-30,Slovakia,"Košický kraj",Michalovce,0,0,0,0,2023-10-25,,188,127,3,3.846200,1.316559,Paulxp,tsk88,"2024-03-22 13:43:58",,,Paulxp,,,,,,
2654443,GC39WZ4,"STARE RADIO","Unknown Cache",Micro,2.0,1.5,"N 48° 37.290","E 021° 15.476","N 48° 37.055","E 021° 16.007",211,2011-12-29,2011-12-31,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-14,,169,125,4,4.255300,1.667028,colli,tsk88,"2024-03-22 13:43:42",,,colli,,,,,,
2654477,GC39X07,"Back to the History – SNV #1 ","Unknown Cache",Other,2.5,1.5,"N 48° 56.500","E 020° 33.500",,,453,2012-01-13,2012-01-13,Slovakia,"Košický kraj","Spišská Nová Ves",0,0,0,0,2023-01-25,,187,63,30,29.126200,21.228816,svajka,tsk88,"2024-03-22 13:43:58",,,svajka,,,,,,
2657453,GC3A037,"Priemyselne jamy ""JAZERO""",Multi-cache,Micro,1.5,2.0,"N 48° 41.600","E 021° 16.900","N 48° 41.450","E 021° 17.447",196,2012-01-01,2011-12-31,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2023-12-05,,244,127,8,7.547200,3.873637,"reci73 & family",tsk88,"2024-03-22 13:43:42",,,reci73family,1,,,,,
2658409,GC3A132,"Hui, Dui, Lui - Kod Dada urkov","Unknown Cache",Micro,3.0,1.5,"N 48° 43.243","E 021° 14.757","N 48° 43.235","E 021° 14.771",216,2011-12-31,2011-12-31,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-09,,325,127,3,2.173900,0.742026,cenki,tsk88,"2024-03-22 13:43:42",,,cenki,1,,,,,
2659827,GC3A2HT,Hrabske,"Traditional Cache",Micro,1.0,1.5,"N 49° 20.280","E 021° 04.936",,,501,2012-01-01,2012-01-02,Slovakia,"Prešovský kraj",Bardejov,0,0,0,0,2023-08-04,,49,93,0,0.000000,0.000000,sliwusiq,tsk88,"2024-03-22 13:45:06",,,sliwusiq,,,,,,
2662744,GC3A5JX,"DKS MINI",Multi-cache,Small,1.0,2.0,"N 48° 57.886","E 022° 25.240",,,262,2012-01-02,2012-01-02,Slovakia,"Prešovský kraj",Snina,0,0,0,0,2024-01-05,,274,99,36,24.827600,18.506449,Rfx64,tsk88,"2024-03-22 13:45:06",,,Rfx64,,,,,,
2664173,GC3A730,"STEREOGRAM PO","Unknown Cache",Small,3.0,2.0,"N 49° 01.898","E 021° 14.876",,,287,2012-01-03,2012-01-03,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2024-01-10,,95,126,2,3.846200,1.061149,mirosaki,tsk88,"2024-03-22 13:45:06",,,mirosaki,,,,,,
2664628,GC3A7HN,"Valaska skola mravuv stodola","Traditional Cache",Micro,2.0,2.5,"N 49° 20.718","E 020° 24.389",,,636,2012-01-01,2012-01-07,Slovakia,"Prešovský kraj",Kežmarok,0,0,0,0,2023-08-04,,69,127,1,3.225800,0.571707,"RNRT Svit : GoodyLP, martin.antoni, lojzo33331",tsk88,"2024-03-22 13:45:06",,,GoodyLP,,,,,,
2667381,GC3AADF,Kresanica,"Traditional Cache",Small,2.5,4.0,"N 49° 13.884","E 019° 54.541",,,2112,2013-10-25,2013-10-26,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2023-10-26,,203,127,20,25.316500,17.027736,bilulah,tsk88,"2024-03-22 13:45:06",,,bilulah,,,,,,
2670318,GC3ADF7,"Drevene kostoliky Lutina","Traditional Cache",Micro,1.5,2.0,"N 49° 10.025","E 021° 02.672",,,460,2012-01-07,2012-01-07,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2024-03-09,,344,127,29,15.847000,11.265994,Johny;),tsk88,"2024-03-22 13:45:06",,,Johny;),,,,,,
2670480,GC3ADME,"Strkovisko ""KRASNA""",Multi-cache,Regular,2.5,4.0,"N 48° 39.800","E 021° 18.900",,,184,2012-01-07,2012-01-07,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2023-11-20,,118,127,27,43.548400,31.942394,"reci73 & family",tsk88,"2024-03-22 13:43:42",,,reci73family,,,,,,
2671610,GC3AETX,"Trocha kryptografie","Unknown Cache",Small,4.5,1.5,"N 48° 42.240","E 021° 14.570","N 48° 41.641","E 021° 15.196",237,2012-02-14,2012-02-17,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2024-02-20,,224,127,6,4.545500,2.099604,Bajuz123,tsk88,"2024-03-22 13:43:42",,,Bajuz123,1,,,,,
2671629,GC3AEVG,"Kulturne vyzitie/Culture in Kosice","Wherigo Cache",Regular,1.5,3.5,"N 48° 42.210","E 021° 14.570","N 48° 43.771","E 021° 15.846",238,2012-07-18,2012-07-21,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2024-02-29,,188,127,15,12.820500,7.925567,Bajuz123,tsk88,"2024-03-22 13:43:42",,,Bajuz123,,,,,,
2674322,GC3AHMC,"bezmenna studnicka (winter edition) II.",Multi-cache,Regular,2.0,2.0,"N 48° 45.534","E 021° 10.862","N 48° 45.887","E 021° 10.974",349,2012-01-10,2012-01-09,Slovakia,"Košický kraj","Košice I",0,0,0,0,2023-10-28,,266,127,3,2.777800,0.949117,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
2676020,GC3AKD5,"Paca - Strelnica - Klzisko","Unknown Cache",Small,1.0,1.5,"N 48° 40.798","E 020° 36.556",,,426,2012-02-01,2012-02-01,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2023-12-28,,56,99,0,0.000000,0.000000,Vjaco,tsk88,"2024-03-22 13:43:58",,,Vjaco,,,,,,
2676555,GC3AKZD,"S O L I V A R","Unknown Cache",Micro,3.0,2.0,"N 48° 58.599","E 021° 16.330","N 48° 58.600","E 021° 16.727",254,2012-02-12,2012-02-11,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2024-02-08,,333,127,10,6.329100,3.473806,"B T Team",tsk88,"2024-03-22 13:45:06",,,"B T Team",1,,,,,
2677496,GC3AMYR,MEDVEĎ,"Traditional Cache",Small,3.0,3.0,"N 49° 10.192","E 020° 13.445",,,1418,2012-01-14,2012-01-14,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2023-10-30,,2218,127,119,13.163700,11.114743,"ZuzkaN (transferred from 40zbojnikovPP)",tsk88,"2024-03-22 13:45:06",,,ZuzkaN,,,,,,
2682139,GC3ATRH,"Gastanovy sad","Traditional Cache",Small,1.5,2.5,"N 48° 45.735","E 021° 16.424",,,325,2012-01-13,2012-01-14,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-09,,430,127,1,0.719400,0.127106,hellryba,tsk88,"2024-03-22 13:43:42",,,hellryba,1,,,,,
2686161,GC3AYZ9,"jazierka protipovodnovej ochrany nad Tahanovcami","Traditional Cache",Regular,2.0,2.0,"N 48° 46.113","E 021° 16.012",,,316,2012-01-20,2012-01-19,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-06,,317,127,3,3.191500,1.091243,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
2687807,GC3B0NC,"Hranica medzi dvomi","Unknown Cache",Micro,2.0,1.5,"N 48° 41.800","E 021° 16.800","N 48° 41.975","E 021° 16.831",200,2012-01-16,2012-01-27,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2024-03-03,,249,127,1,0.934600,0.165163,reci73family,tsk88,"2024-03-22 13:43:42",,,reci73family,,,,,,
2691977,GC3B50X,"Mansion & Water Mill, Saca - Buzinka","Traditional Cache",Small,2.0,2.0,"N 48° 37.913","E 021° 09.808",,,251,2012-09-12,2012-09-12,Slovakia,"Košický kraj","Košice II",0,0,0,0,2024-02-21,,332,112,1,0.694400,0.122689,lj.,tsk88,"2024-03-22 13:43:42",,,lj.,,,,,,
2693680,GC3B6RV,"U S B  disk  PO","Traditional Cache",Micro,4.0,1.5,"N 48° 58.862","E 021° 15.273",,,238,2012-02-21,2012-03-05,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2024-03-17,,423,127,14,7.179500,4.324485,"B T Team",tsk88,"2024-03-22 13:45:06",,,"B T Team",1,,,,,
2693688,GC3B6T3,"Ski cache Lysa - webcam","Traditional Cache",Micro,2.0,3.0,"N 49° 09.809","E 021° 08.561",,,1063,2012-01-21,2012-01-21,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2023-08-31,,295,126,9,6.383000,3.394089,Johny;),tsk88,"2024-03-22 13:45:06",,,Johny;),,,,,,
2696740,GC3B9ZH,"Kosicka Kalvaria","Traditional Cache",Other,2.0,1.5,"N 48° 43.668","E 021° 14.157",,,243,2012-01-24,2012-01-27,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-09,,858,127,4,1.754400,0.684297,mina989,tsk88,"2024-03-22 13:43:42",,,mina989,1,,,,,
2697443,GC3BAP7,Holicka,"Traditional Cache",Regular,2.0,3.0,"N 48° 42.735","E 021° 04.958",,,734,2012-01-22,2012-01-26,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-07-21,,94,127,3,7.142900,2.458996,wanthom,tsk88,"2024-03-22 13:43:42",,,wanthom,,,,,,
2703005,GC3BGFM,"kota 569 (Podkova)","Traditional Cache",Regular,2.0,2.5,"N 48° 43.136","E 021° 02.709",,,576,2012-01-25,2012-01-26,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-05-13,,128,127,1,1.612900,0.285279,"mkr. &  wanthom",tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
2703427,GC3BGY8,"Cave of the Monk, Moldava nad Bodvou","Unknown Cache",Small,3.0,3.5,"N 48° 36.838","E 020° 59.456",,,236,2012-01-26,2012-01-27,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2022-09-11,,121,55,14,18.181800,11.151152,lj.,tsk88,"2024-03-22 13:43:42",,,lj.,,,,,,
2705641,GC3BK7N,"Erefixove geocachingove krabicky","Unknown Cache",Micro,4.5,1.5,"N 48° 55.333","E 021° 54.400","N 48° 55.780","E 021° 54.135",147,2012-01-28,2012-01-28,Slovakia,"Prešovský kraj",Humenné,0,0,0,0,2023-11-19,,108,127,5,7.936500,3.437534,Rfx64,tsk88,"2024-03-22 13:45:06",,,Rfx64,,,,,,
2716488,GC3BZGJ,"Bowling (2)","Traditional Cache",Micro,1.5,1.5,"N 48° 56.057","E 021° 55.377",,,152,2012-02-11,2012-02-11,Slovakia,"Prešovský kraj",Humenné,0,0,0,1,2023-12-23,,196,127,19,20.430100,13.487538,Rfx64,tsk88,"2024-03-22 13:45:06",,,Rfx64,,,,,,
2716609,GC3BZMF,"365 + 1 Day Callendar Challenge Cache","Unknown Cache",Small,5.0,1.0,"N 48° 43.451","E 021° 16.363","N 48° 43.451","E 021° 16.363",206,2012-02-29,2012-02-28,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-14,,270,127,35,15.555600,11.402435,mkr.,tsk88,"2024-03-22 13:43:42",,,mkr.,,,,,,
