"GC94YNB","Unknown Cache","","","F","","Po žltej na Lajošku - Bonus","303,01","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Small","4,5","4,0","16/01/2021","","","20/03/2024"
"GC8H7FY","Traditional Cache","","","F","","#7 Cesta nosičů na Sněžku","303,11","N","Vojirovci","24/12/2019","20/03/2024","04/08/2023","Small","1,5","2,5","04/08/2023","","","20/03/2024"
"GC1WTT2","Traditional Cache","","","F","","Pišivenky","303,16","E","Pershinghar & Orszi","04/08/2009","20/03/2024","16/01/2021","Small","2,0","2,0","16/01/2021","","","20/03/2024"
"GC94YKW","Traditional Cache","","","F","","Po žltej na Lajošku 11","303,21","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","2,5","2,0","16/01/2021","","","20/03/2024"
"GC94YKM","Traditional Cache","","","F","","Po žltej na Lajošku 10","303,25","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","2,0","2,5","16/01/2021","","","20/03/2024"
"GC5T4T8","Traditional Cache","","","F","","Chapel, Semsa","303,25","E","lj.","24/04/2015","20/03/2024","19/02/2022","Small","2,5","2,5","19/02/2022","","","20/03/2024"
"GC94YKF","Traditional Cache","","","F","","Po žltej na Lajošku 9","303,32","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","2,0","2,5","16/01/2021","","","20/03/2024"
"GC8C9B0","Traditional Cache","","","F","","#8 Cesta nosičů na Sněžku","303,32","N","Vojirovci","15/08/2019","20/03/2024","04/08/2023","Small","1,5","1,5","04/08/2023","","","20/03/2024"
"GC94YK9","Traditional Cache","","","F","","Po žltej na Lajošku 8","303,37","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Small","2,0","2,5","16/01/2021","","","20/03/2024"
"GC8Y3TP","Traditional Cache","","","F","","#9 Cesta nosičů na Sněžku","303,46","N","Vojirovci","09/08/2020","20/03/2024","04/08/2023","Micro","2,0","2,0","04/08/2023","","","20/03/2024"
"GC94YJX","Traditional Cache","","","F","","Po žltej na Lajošku 7","303,55","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","2,0","2,5","16/01/2021","","","20/03/2024"
"GC7D50C","Traditional Cache","","","F","","SB20 Krivany","303,57","NE","Ringiš","03/10/2017","20/03/2024","22/07/2020","Micro","2,0","1,5","22/07/2020","","","20/03/2024"
"GC8Y3VE","Traditional Cache","","","F","","#10 Cesta nosičů na Sněžku","303,66","N","Vojirovci","09/08/2020","20/03/2024","04/08/2023","Micro","2,0","2,0","04/08/2023","","","20/03/2024"
"GC94YJQ","Traditional Cache","","","F","","Po žltej na Lajošku 6","303,78","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","1,5","2,5","16/01/2021","","","20/03/2024"
"GC8Y3VR","Traditional Cache","","","F","","#11 Cesta nosičů na Sněžku","303,83","N","Vojirovci","09/08/2020","20/03/2024","04/08/2023","Micro","1,5","1,5","04/08/2023","","","20/03/2024"
"GC7BK2E","Traditional Cache","","","F","","SB11 Dubovica","303,94","NE","Ringiš","29/08/2017","20/03/2024","06/01/2021","Micro","2,0","2,5","06/01/2021","","","20/03/2024"
"GC94YJM","Traditional Cache","","","F","","Po žltej na Lajošku 5","303,96","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","1,5","2,5","16/01/2021","","","20/03/2024"
"GCY73G","Traditional Cache","","","F","","#11,5 Cesta nosičů na Sněžku - Růžohorky","303,98","N","Loxar_CZ","08/09/2006","20/03/2024","04/08/2023","Micro","2,0","2,0","04/08/2023","","","20/03/2024"
"GC9T914","Traditional Cache","","","F","","Pogled na Rožnik, Rožna dolina","304,09","SW","BudoVani","03/05/2022","20/03/2024","05/07/2023","Micro","1,5","1,5","05/07/2023","","","20/03/2024"
"GC94YJF","Traditional Cache","","","F","","Po žltej na Lajošku 4","304,12","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Small","2,5","2,0","16/01/2021","","","20/03/2024"
"GC794NW","Traditional Cache","","","F","","LANOVKA","304,16","N","slaje","19/07/2017","20/03/2024","04/08/2023","Regular","1,5","2,0","04/08/2023","","","20/03/2024"
"GC7H4B1","Unknown Cache","","","F","","SB - bonus","304,18","NE","Ringiš","13/01/2018","20/03/2024","08/01/2021","Regular","3,0","3,0","08/01/2021","","","20/03/2024"
"GC94YJ7","Traditional Cache","","","F","","Po žltej na Lajošku 3","304,23","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","2,0","2,0","16/01/2021","","","20/03/2024"
"GC8Y3VZ","Traditional Cache","","","F","","#12 Cesta nosičů na Sněžku","304,27","N","Vojirovci","09/08/2020","20/03/2024","04/08/2023","Micro","1,5","1,5","04/08/2023","","","20/03/2024"
"GC7BK1H","Traditional Cache","","","F","","SB08 Ďačov","304,34","NE","Ringiš","29/08/2017","20/03/2024","27/12/2020","Micro","1,5","1,5","27/12/2020","","","20/03/2024"
"GC3JTFY","Traditional Cache","","","F","","Pitne more","304,36","E","Slash23 a mravcek10","06/05/2012","20/03/2024","19/04/2020","Small","2,0","2,5","19/04/2020","","","20/03/2024"
"GC94YHV","Traditional Cache","","","F","","Po žltej na Lajošku 2","304,39","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","2,0","2,5","16/01/2021","","","20/03/2024"
"GC8Y3WB","Traditional Cache","","","F","","#13 Cesta nosičů na Sněžku","304,52","N","Vojirovci","09/08/2020","20/03/2024","04/08/2023","Small","1,5","1,5","04/08/2023","","","20/03/2024"
"GC4XT5C","Traditional Cache","","","F","","KS109 - Vysny Klatov","304,56","E","SimonCooper.sk","30/01/2014","20/03/2024","16/05/2020","Micro","2,0","1,5","16/05/2020","","","20/03/2024"
"GC94YHD","Traditional Cache","","","F","","Po žltej na Lajošku 1","304,56","E","miskakero","08/01/2021","20/03/2024","16/01/2021","Micro","1,5","2,0","16/01/2021","","","20/03/2024"
"GC10WYN","Traditional Cache","","","F","","Bukovec II.","304,57","E","bikerkiri","11/02/2007","20/03/2024","19/04/2020","Micro","1,5","1,5","19/04/2020","","","20/03/2024"
"GC93WTQ","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 12","304,65","E","miskakero","19/12/2020","20/03/2024","16/01/2021","Small","1,0","2,0","16/01/2021","","","20/03/2024"
"GC8KE41","Traditional Cache","","","F","","#A07 - PST / Trail Along the Wire","304,70","SW","geo_Ljubljana","14/02/2020","20/03/2024","05/07/2023","Micro","2,0","1,5","05/07/2023","","","20/03/2024"
"GC9GVFJ","Traditional Cache","","","F","","#14 Cesta nosičů na Sněžku","304,70","N","Vojirovci","26/09/2021","20/03/2024","04/08/2023","Small","1,5","2,0","04/08/2023","","","20/03/2024"
"GC3V8HE","Traditional Cache","","","F","","KKK/CCC No.059 - old crash barrier I.","304,73","E","mkr.","23/08/2012","20/03/2024","19/04/2020","Micro","2,5","1,5","19/04/2020","","","20/03/2024"
"GC93WTM","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 11","304,74","E","miskakero","19/12/2020","20/03/2024","16/01/2021","Small","2,0","3,5","16/01/2021","","","20/03/2024"
"GC1RERA","Traditional Cache","","","F","","Klatovske luky","304,82","E","colli","17/05/2009","20/03/2024","16/04/2020","Small","2,0","2,5","16/04/2020","","","20/03/2024"
"GC93WT6","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 6","304,83","E","miskakero","19/12/2020","20/03/2024","30/01/2021","Regular","2,5","2,5","30/01/2021","","","20/03/2024"
"GC93WTJ","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 10","304,85","E","miskakero","19/12/2020","20/03/2024","16/01/2021","Small","2,0","2,0","16/01/2021","","","20/03/2024"
"GC93WT9","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 7","304,85","E","miskakero","19/12/2020","20/03/2024","16/01/2021","Small","2,0","4,0","16/01/2021","","","20/03/2024"
"GC967PF","Traditional Cache","","","F","","#A06 - PST / Trail Along the Wire","304,85","SW","geo_Ljubljana","13/02/2021","20/03/2024","05/07/2023","Micro","1,5","1,5","05/07/2023","","","20/03/2024"
"GC93WTB","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 8","304,88","E","miskakero","19/12/2020","20/03/2024","16/01/2021","Regular","2,0","2,0","16/01/2021","","","20/03/2024"
"GC93WVJ","Unknown Cache","","","FN","","Z Jahodnej do Klatova po modrej BONUS","304,88","E","miskakero","19/12/2020","20/03/2024","21/11/2021","Regular","3,5","4,0","21/11/2021","","","20/03/2024"
"GC2W6RB","Traditional Cache","","","F","","Poklad Klatovskeho hradu","304,92","E","msumak","14/05/2011","20/03/2024","16/04/2020","Small","2,0","2,5","16/04/2020","","","20/03/2024"
"GC93WTG","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 9","304,94","E","miskakero","19/12/2020","20/03/2024","16/01/2021","Small","1,5","2,0","16/01/2021","","","20/03/2024"
"GC3V8HJ","Traditional Cache","","","XF","","KKK/CCC No.060 - old crash barrier II.","304,95","E","mkr.","23/08/2012","20/03/2024","19/04/2020","Micro","2,0","1,5","19/04/2020","","","20/03/2024"
"GC93WT4","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 5","305,01","E","miskakero","19/12/2020","20/03/2024","30/01/2021","Small","3,0","3,0","30/01/2021","","","20/03/2024"
"GC9GVFV","Traditional Cache","","","F","","#15 Cesta nosičů na Sněžku","305,02","N","Vojirovci","26/09/2021","20/03/2024","04/08/2023","Small","1,5","2,0","04/08/2023","","","20/03/2024"
"GC8KXBQ","Traditional Cache","","","F","","#A05- PST / Trail Along the Wire","305,03","SW","geo_Ljubljana","23/02/2020","20/03/2024","05/07/2023","Micro","1,5","2,0","05/07/2023","","","20/03/2024"
"GC74EPD","Traditional Cache","","","F","","Jergova studna","305,16","E","JamesCook111","23/04/2017","20/03/2024","16/04/2020","Other","2,5","2,5","16/04/2020","","","20/03/2024"
"GC967NR","Traditional Cache","","","F","","#A04 - PST / Trail Along the Wire","305,16","SW","geo_Ljubljana","13/02/2021","20/03/2024","05/07/2023","Micro","1,5","1,5","05/07/2023","","","20/03/2024"
"GC5C9F6","Traditional Cache","","","F","","Cergov - Mincol 1","305,20","NE","VLK","04/09/2014","20/03/2024","01/01/2021","Small","1,5","1,5","01/01/2021","","","20/03/2024"
"GCQZA7","Traditional Cache","","","F","","Jahodovy vyhlad / Strawberry view","305,29","E","bikerkiri","15/10/2005","20/03/2024","16/04/2020","Small","2,0","2,0","16/04/2020","","","20/03/2024"
"GC93WRY","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 4","305,31","E","miskakero","19/12/2020","20/03/2024","30/01/2021","Small","2,0","3,0","30/01/2021","","","20/03/2024"
"GC8KAXN","Traditional Cache","","","F","","#A03 - PST / Trail Along the Wire","305,33","SW","geo_Ljubljana","11/02/2020","20/03/2024","05/07/2023","Micro","1,5","2,0","05/07/2023","","","20/03/2024"
"GC3T2T1","Traditional Cache","","","F","","Kosicka Bela","305,42","E","msumak","06/08/2012","20/03/2024","18/02/2022","Small","2,0","2,5","18/02/2022","","","20/03/2024"
"GC93WRT","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 3","305,50","E","miskakero","19/12/2020","20/03/2024","30/01/2021","Small","2,0","2,5","30/01/2021","","","20/03/2024"
"GC9E5PV","Traditional Cache","","","F","","VRCHOL BALAZKY","305,59","NE","MIRO45PO","21/07/2021","20/03/2024","04/12/2021","Small","2,0","3,0","04/12/2021","","","20/03/2024"
"GC8MHYE","Multicache","","","F","","VYHLIADKOVA VEZA","305,83","NE","MIRO45PO","08/03/2020","20/03/2024","09/05/2020","Small","2,5","3,0","04/12/2021","","","20/03/2024"
"GC93WRN","Traditional Cache","","","F","","Z Jahodnej do Klatova po modrej 1","305,87","E","miskakero","19/12/2020","20/03/2024","30/01/2021","Small","2,0","1,5","30/01/2021","","","20/03/2024"
"GC10C9D","Traditional Cache","","","F","","Bukovec","305,97","E","kamildu","14/01/2007","20/03/2024","19/03/2020","Small","1,0","1,5","19/03/2020","","","20/03/2024"
"GC3N6M3","Traditional Cache","","","F","","Balazka","306,01","NE","iggy23, tomassl","09/06/2012","20/03/2024","09/05/2020","Micro","4,0","4,0","09/05/2020","","","20/03/2024"
"GC8AZ1D","Traditional Cache","","","F","","Lipa v Lipanoch","306,01","NE","Ringiš","18/07/2019","20/03/2024","07/07/2020","Micro","2,0","1,0","07/07/2020","","","20/03/2024"
"GC7VQBP","Wherigo Cache","","","F","","Cesta je cieľ","306,02","NE","DanielKotmel","07/08/2018","20/03/2024","21/07/2020","Micro","2,5","2,0","21/07/2020","","","20/03/2024"
"GC6PMM8","Traditional Cache","","","F","","Čostýnske bradielko","306,12","NE","marek_revicky","30/07/2016","20/03/2024","01/01/2021","Small","1,5","2,0","01/01/2021","","","20/03/2024"
"GC3V8G1","Traditional Cache","","","F","","KKK/CCC No.056 - crucifix","306,12","E","mkr.","23/08/2012","20/03/2024","01/11/2020","Micro","1,5","2,5","01/11/2020","","","20/03/2024"
"GC85GBG","Traditional Cache","","","F","","Stone Quarry, Saca","306,16","E","lj.","30/03/2019","20/03/2024","10/01/2023","Large","2,5","3,0","10/01/2023","","","20/03/2024"
"GC35TYA","Traditional Cache","","","F","","Pantzova žicnica","306,16","SW","lynx.attentus","12/10/2011","20/03/2024","03/07/2023","Small","1,5","1,5","03/07/2023","","","20/03/2024"
"GC7B1ZQ","Traditional Cache","","","F","","SB21 Lipany","306,20","NE","Ringiš","21/08/2017","20/03/2024","25/12/2019","Small","2,0","1,5","25/12/2019","","","20/03/2024"
"GC8102","Traditional Cache","","","F","","Sleeping Knight","306,29","NE","Hudec & Tina","17/08/2002","20/03/2024","01/01/2021","Regular","3,0","3,5","01/01/2021","","","20/03/2024"
"GC4CNXD","Traditional Cache","","","F","","Opekacka pod Jahodnou","306,34","E","reci73 & family","22/05/2013","20/03/2024","30/01/2021","Micro","2,0","2,0","30/01/2021","","","20/03/2024"
"GC3V8FK","Traditional Cache","","","F","","KKK/CCC No.055 - at the end of the forest","306,47","E","mkr.","23/08/2012","20/03/2024","01/11/2020","Micro","2,5","2,0","01/11/2020","","","20/03/2024"
"GC80VGG","Traditional Cache","","","F","","NOSOVA SKALA","306,51","NE","MIRO45PO","28/11/2018","20/03/2024","01/01/2021","Small","1,5","3,0","01/01/2021","","","20/03/2024"
"GC94B9E","Unknown Cache","","","F","","Sviatočné prekvapenie","306,56","E","Dalibor a Dominika","27/12/2020","20/03/2024","20/03/2021","Regular","3,0","2,5","20/03/2021","","","20/03/2024"
"GC7B1Z0","Traditional Cache","","","F","","SB18 Kamenica","306,56","NE","Ringiš","21/08/2017","20/03/2024","01/01/2021","Micro","2,0","1,5","01/01/2021","","","20/03/2024"
"GC6QYA6","Traditional Cache","","","F","","Elevations QUEST v660 - Klippe","306,72","NE","Guru Joe","23/09/2016","20/03/2024","01/01/2021","Small","3,0","2,5","01/01/2021","","","20/03/2024"
"GC9KJMA","Unknown Cache","","","F","","Lesné zvieratá-Veverička","306,72","E","Dalibor a Dominika","24/12/2021","20/03/2024","17/02/2022","Other","2,5","1,5","17/02/2022","","","20/03/2024"
"GC3GEDG","Traditional Cache","","","F","","Pirat.vypravaIII-Klatovianska cesta do stredu zeme","306,74","E","Arabba","06/04/2012","20/03/2024","01/11/2020","Small","3,0","2,5","01/11/2020","","","20/03/2024"
"GC93RGN","Unknown Cache","","","F","","Bonus LAB - Lipany","306,78","NE","Ringiš","11/12/2020","20/03/2024","26/12/2020","Small","2,5","1,0","26/12/2023","","","20/03/2024"
"GC9442A","Letterbox Hybrid","","","F",""," Zlaté prasiatko","306,79","E","Dalibor a Dominika","21/12/2020","20/03/2024","20/03/2021","Regular","2,0","2,0","20/03/2021","","","20/03/2024"
"GC943Y7","Letterbox Hybrid","","","F",""," Vianočný stromček","306,83","E","Dalibor a Dominika","21/12/2020","20/03/2024","20/03/2021","Regular","2,0","2,0","20/03/2021","","","20/03/2024"
"GC77J6B","Traditional Cache","","","F","","SIMON","306,86","NE","stevokasper, Šimon Kasper","14/06/2017","20/03/2024","01/01/2021","Micro","2,0","3,0","01/01/2021","","","20/03/2024"
"GC416WF","Traditional Cache","","","F","","bezmenna studnicka (autumn edition) III.","306,98","E","mkr.","13/11/2012","20/03/2024","20/03/2021","Small","2,0","2,0","20/03/2021","","","20/03/2024"
"GCY8PR","Traditional Cache","","","F","","Snezka","307,08","N","SleepBrno","05/09/2006","20/03/2024","04/08/2023","Small","3,0","3,0","04/08/2023","","","20/03/2024"
"GC6XH84","Earthcache","","","F","","AGT 65: Snezka","307,10","N","Alke04","27/11/2016","20/03/2024","04/08/2023","Other","1,0","3,5","04/08/2023","","","20/03/2024"
"GC8926F","Virtual Cache","","","F","","Śnieżka - Sněžka - Virtual Reward 2.0","307,17","N","Waczurki","05/06/2019","20/03/2024","04/08/2023","Virtual","2,0","3,5","04/08/2023","","","20/03/2024"
"GCA4AD2","Traditional Cache","","","F","","Obec Kyjov","307,23","NE","LCSLaces","28/01/2023","20/03/2024","29/01/2023","Micro","2,0","1,5","29/01/2023","","","20/03/2024"
"GC3V8P2","Traditional Cache","","","F","","KKK/CCC No.066 - turn right","307,27","E","mkr.","23/08/2012","20/03/2024","24/02/2022","Micro","2,0","1,5","24/02/2022","","","20/03/2024"
"GCA32CQ","Event Cache","","","F","","História Kamenice","307,45","NE","tsk88","22/07/2023","20/03/2024","22/07/2023","Other","1,0","1,5","22/07/2023","","","20/03/2024"
"GC7B20D","Traditional Cache","","","F","","SB34 Rožkovany","307,60","NE","Ringiš","21/08/2017","20/03/2024","07/01/2021","Micro","1,5","1,5","07/01/2021","","","20/03/2024"
"GC89N7F","Traditional Cache","","","F","","Prameň Baštianskeho potoka","307,94","E","astern333","16/06/2019","20/03/2024","28/11/2020","Small","2,0","2,0","28/11/2020","","","20/03/2024"
"GC99XEP","Unknown Cache","","","F","","Motorkárska","308,11","E","vogy1","21/04/2021","20/03/2024","18/11/2021","Small","5,0","1,0","18/11/2021","","","20/03/2024"
"GCA5J8K","Traditional Cache","","","F","","Studnička pri Myslave","308,12","E","achillespoproc","04/03/2023","20/03/2024","08/02/2024","Micro","1,5","2,0","08/02/2024","","","20/03/2024"
"GC93NFZ","Traditional Cache","","","F","","SB 22 Lúčka","308,13","NE","Ringiš","08/12/2020","20/03/2024","01/05/2021","Micro","2,0","2,0","01/05/2021","","","20/03/2024"
"GC2TTD9","Traditional Cache","","","F","","Kamenický hrad","308,15","NE","tsk88, adopted from django1","22/05/2011","20/03/2024","13/06/2020","Small","2,0","3,5","12/08/2023","","","20/03/2024"
"GC5DGF4","Earthcache","","","F","","Bradlove pasmo","308,43","NE","mkr.","02/10/2014","20/03/2024","04/01/2021","Other","2,5","2,5","04/01/2021","","","20/03/2024"
"GC2CPTD","Traditional Cache","","","F","","Sakrálne stavby v Baške","308,45","E","ribeviri","02/08/2010","20/03/2024","28/11/2020","Micro","1,5","1,5","28/11/2020","","","20/03/2024"
"GC3V340","Traditional Cache","","","F","","KKK/CCC No.032 - on the bridge","308,45","E","mkr.","21/08/2012","20/03/2024","06/12/2020","Micro","2,0","2,0","06/12/2020","","","20/03/2024"
"GC3V8EK","Traditional Cache","","","F","","KKK/CCC No.051 - Girbes 360 m.n.m.","308,49","E","mkr.","23/08/2012","20/03/2024","10/07/2021","Micro","1,5","2,0","10/07/2021","","","20/03/2024"
"GC3V8PR","Traditional Cache","","","F","","KKK/CCC No.068 - old apple garden","308,61","E","mkr.","23/08/2012","20/03/2024","14/02/2022","Micro","2,0","2,0","14/02/2022","","","20/03/2024"
"GC68HHJ","Traditional Cache","","","F","","Lesík Macka PU a jeho kamarátov.","308,74","E","teri47","23/12/2015","20/03/2024","06/01/2023","Small","2,0","2,0","06/01/2023","","","20/03/2024"
"GC3V558","Traditional Cache","","","F","","KKK/CCC No.049 - blue bicycle path III.","308,77","E","mkr.","21/08/2012","20/03/2024","06/01/2023","Micro","2,0","2,0","06/01/2023","","","20/03/2024"
"GC3V54W","Traditional Cache","","","F","","KKK/CCC No.048 - Krigrund 464 m.n.m.","308,80","E","mkr.","21/08/2012","20/03/2024","06/01/2023","Micro","2,5","2,5","06/01/2023","","","20/03/2024"
"GC1ZDE6","Traditional Cache","","","F","","Mig 15 Havária na Kamennom hrbe","308,82","E","Jaro 55","03/10/2009","20/03/2024","06/01/2023","Regular","1,5","2,5","06/01/2023","","","20/03/2024"
"GC5XC8T","Unknown Cache","","","F","","I love you","308,82","NE","DESANTZŁY","11/06/2015","20/03/2024","23/07/2022","Small","2,0","1,5","23/07/2022","","","20/03/2024"
"GC8HQDV","Traditional Cache","","","F","","Prameň Kamenného potoka","308,83","E","astern333","04/01/2020","20/03/2024","06/01/2023","Small","1,5","2,0","06/01/2023","","","20/03/2024"
"GC3V34V","Traditional Cache","","","F","","KKK/CCC No.033 - beware of muggles","308,88","E","mkr.","21/08/2012","20/03/2024","06/12/2020","Micro","2,0","1,5","06/12/2020","","","20/03/2024"
"GC3V55M","Traditional Cache","","","F","","KKK/CCC No.050 - nameless","308,88","E","mkr.","21/08/2012","20/03/2024","24/10/2020","Micro","1,5","1,5","24/10/2020","","","20/03/2024"
"GC3V51N","Traditional Cache","","","F","","KKK/CCC No.041 - do not forget me","309,00","E","mkr.","21/08/2012","20/03/2024","18/11/2021","Micro","1,5","1,5","18/11/2021","","","20/03/2024"
"GC2G7Y8","Multicache","","","FN","","FHEK: skoro-Kosicke moderne umenie II.","309,06","E","mkr.","27/07/2011","20/03/2024","11/09/2023","Micro","1,5","1,5","11/09/2023","","","20/03/2024"
"GC5Z47Z","Traditional Cache","","","F","","Archívna","309,11","E","teri47","11/07/2015","20/03/2024","24/10/2020","Small","2,0","2,0","24/10/2020","","","20/03/2024"
"GC1B533","Traditional Cache","","","F","","Pramene Bankova - Pramen pod Kamennym hrbom","309,15","E","masulko","12/04/2008","20/03/2024","06/01/2023","Small","2,5","3,0","06/01/2023","","","20/03/2024"
"GC30MG5","Traditional Cache","","","XF","","Lucka - Potoky","309,21","NE","limoo, jano, risoo","22/07/2011","20/03/2024","01/05/2021","Regular","2,0","2,5","01/05/2021","","","20/03/2024"
"GC2E32G","Traditional Cache","","","F","","Luky pri KVP","309,25","E","pershinghar","28/08/2010","20/03/2024","24/10/2020","Small","2,0","2,0","24/10/2020","","","20/03/2024"
"GC7RFC5","Multicache","","","F","","Kapliczka na Zapopradziu","309,39","NE","KingaP","20/06/2018","20/03/2024","07/08/2021","Micro","1,5","1,5","07/08/2021","","","20/03/2024"
"GC2TX8G","Traditional Cache","","","F","","bezmenna studnicka (spring edition) I.","309,45","E","mkr.","01/05/2011","20/03/2024","13/09/2019","Micro","2,0","2,0","13/09/2019","","","20/03/2024"
"GC50EM5","Traditional Cache","","","F","","Most Wyszehradzki","309,46","NE","Desantzły","10/06/2015","20/03/2024","21/07/2020","Micro","1,5","1,0","21/07/2020","","","20/03/2024"
"GC9P7BF","Virtual Cache","","","F","","Najlepší priateľ človeka / Human's best friend","309,48","E","Rovyz","23/02/2023","20/03/2024","11/09/2023","Virtual","1,5","1,0","11/09/2023","","","20/03/2024"
"GC9Y5Z5","Traditional Cache","","","F","","KEŠU NA PEREŠU","309,51","E","marekbabu, Atýsek","06/08/2022","20/03/2024","10/01/2023","Small","1,5","1,5","10/01/2023","","","20/03/2024"
"GC973CR","Event Cache","","","F","","Muszyna - Miasto Ogrodów","309,54","NE","Fraser_","07/08/2021","20/03/2024","07/08/2021","Other","1,0","1,5","07/08/2021","","","20/03/2024"
"GC7RCVF","Multicache","","","F","","Sciurus vulgaris","309,57","NE","DESANTZŁY","18/06/2018","20/03/2024","28/01/2023","Micro","1,5","1,5","28/01/2023","","","20/03/2024"
"GC7VCT5","Traditional Cache","","","F","","Kapliczka na skrzyżowaniu","309,59","NE","KingaP","31/07/2018","20/03/2024","28/01/2023","Micro","1,5","1,5","28/01/2023","","","20/03/2024"
"GC78XRH","Traditional Cache","","","F","","Szczawnik - Cerkiew pw. Św. Dymitra","309,62","NE","KingaP (monikajar)","13/07/2017","20/03/2024","06/05/2023","Micro","2,0","1,5","06/05/2023","","","20/03/2024"
"GC1D9Q3","Traditional Cache","","","F","","Pramene Bankova - Pramen pod Ciernou horou","309,70","E","masulko","16/06/2008","20/03/2024","12/01/2021","Small","2,0","2,5","12/01/2021","","","20/03/2024"
"GC7KEMN","Traditional Cache","","","F","","Kościół na Folwarku","309,73","NE","KingaP","12/03/2018","20/03/2024","23/07/2020","Micro","2,0","1,5","23/07/2020","","","20/03/2024"
"GCACNN2","Multicache","","","F","","Myslavský kostol","309,75","E","1reko2","11/08/2023","20/03/2024","11/08/2023","Small","2,5","1,5","11/08/2023","","","20/03/2024"
"GC4HGHY","Traditional Cache","","","F","","Pramen pod hasicskou zbrojnicou","309,77","E","LesMarco","20/10/2013","20/03/2024","19/07/2022","Micro","2,5","1,5","19/07/2022","","","20/03/2024"
"GC7BMHC","Traditional Cache","","","F","","SB07 Červenica pri Sabinove","309,83","NE","Ringiš","30/08/2017","20/03/2024","02/01/2021","Micro","1,5","1,0","02/01/2021","","","20/03/2024"
"GC3V52J","Traditional Cache","","","F","","KKK/CCC No.043 - take a break","309,89","E","mkr.","21/08/2012","20/03/2024","11/01/2021","Micro","1,5","2,0","11/01/2021","","","20/03/2024"
"GC7T4E2","Traditional Cache","","","F","","Kapliczka w Szczawniku","309,92","NE","KingaP","30/07/2018","20/03/2024","06/05/2023","Micro","1,5","1,5","06/05/2023","","","20/03/2024"
"GC9Y52K","Traditional Cache","","","F","","KEŠ PEREŠ","309,93","E","Atýsek","05/08/2022","20/03/2024","10/01/2023","Small","1,0","1,5","10/01/2023","","","20/03/2024"
"GC7RMD7","Multicache","","","F","","JÓZEF","309,95","NE","DESANTZŁY","23/06/2018","20/03/2024","28/01/2023","Micro","1,5","1,5","28/01/2023","","","20/03/2024"
"GC9WFDZ","Traditional Cache","","","F","","Perníková zastávka","309,98","E","achillespoproc","25/06/2022","20/03/2024","17/07/2022","Micro","2,0","1,5","17/07/2022","","","20/03/2024"
"GC9KCNW","Traditional Cache","","","F","","Szkoła w Złockiem","309,98","NE","KingaP","17/12/2021","20/03/2024","06/05/2023","Micro","1,5","1,5","06/05/2023","","","20/03/2024"
"GC239VP","Traditional Cache","","","F","","Košické Tatry","310,00","E","celrek","24/01/2010","20/03/2024","12/04/2020","Regular","1,5","1,5","12/04/2020","","","20/03/2024"
"GC3V2ZV","Traditional Cache","","","F","","KKK/CCC No.025 - Gajdosova 617 m.n.m.","310,01","E","mkr.","21/08/2012","20/03/2024","12/04/2020","Micro","2,5","2,5","12/04/2020","","","20/03/2024"
"GC37Y2E","Unknown Cache","","","F","","#1 Biliard","310,01","E","matko.kubko, pjotris","26/11/2011","20/03/2024","24/11/2021","Small","3,0","1,5","24/11/2021","","","20/03/2024"
"GC3V2ZF","Traditional Cache","","","F","","KKK/CCC No.024 - ZOO","310,03","E","mkr.","21/08/2012","20/03/2024","12/04/2020","Micro","2,5","2,5","12/04/2020","","","20/03/2024"
"GC7A4K1","Traditional Cache","","","F","","SB29 Pečovská Nová Ves","310,04","NE","Ringiš","06/08/2017","20/03/2024","10/01/2021","Micro","1,5","1,0","10/01/2021","","","20/03/2024"
"GC3V8QA","Traditional Cache","","","F","","KKK/CCC No.070 - airport","310,04","E","mkr.","23/08/2012","20/03/2024","16/03/2021","Micro","2,0","1,5","16/03/2021","","","20/03/2024"
"GC9WMYZ","Traditional Cache","","","F","","SB29 Pečovská Nová Ves","310,05","NE","Ringiš","30/06/2022","20/03/2024","02/07/2022","Micro","1,5","1,0","02/07/2022","","","20/03/2024"
"GC10FYX","Traditional Cache","","","F","","HREŠNÁ","310,06","E","robo a spol","21/01/2007","20/03/2024","12/04/2020","Regular","1,5","2,0","12/04/2020","","","20/03/2024"
